agent,benchmark,instance_id,resolved,source_code_files,source_code_tokens,write_recall,write_precision,read_recall,read_precision,total_operations,total_reads,total_writes,unique_files_read,unique_files_written,unique_dirs,max_depth,first_write_at,reread_rate,churn_rate,conversion_rate,first_correct_read,first_correct_write,subagent_count
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,True,178,629889,0.5,0.5,1.0,0.2,33,16,7,10,2,17,9,25,0.375,0.7143,0.5,4,25,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-7eb77f5b5127c847481bcf600b4dca2b7a85cf3e,True,137,424733,0.625,0.8333,0.75,0.2143,151,84,7,28,6,6,1,142,0.6667,0.1429,0.6667,14,142,3
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a,False,122,406852,0.8571,0.75,1.0,0.5385,127,69,14,13,8,8,4,100,0.8116,0.4286,0.8571,4,101,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,True,147,359727,0.5,0.6667,0.5,0.5,32,13,9,4,3,2,1,21,0.6923,0.6667,1.0,0,21,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc,False,150,404857,0.5714,0.5714,0.7143,0.2941,81,37,13,17,7,9,4,65,0.5405,0.4615,0.8,8,66,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d,False,184,651193,1.0,0.625,1.0,0.5556,92,45,21,9,8,15,4,31,0.8,0.619,1.0,0,50,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-8d5ea98e50cf616847f4e5a2df300395d1f719e9,True,116,294739,0.4,0.6667,0.4,0.1667,83,46,6,12,3,6,1,76,0.7391,0.5,1.0,5,76,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,False,152,450553,0.0,0.0,1.0,0.25,13,5,3,4,2,1,1,9,0.2,0.3333,0.0,5,,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-9a32a94806b54141b7ff12503c48da680ebcf199,True,126,414087,0.5714,0.5714,0.5714,0.3636,62,24,11,11,7,5,1,47,0.5417,0.3636,1.0,10,47,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-9aa0d87a21bede91c2b45c32187456bb69455e92,True,114,291905,1.0,1.0,1.0,0.875,92,52,7,8,7,4,1,82,0.8462,0.0,1.0,2,82,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af,True,184,700099,0.5,1.0,0.75,0.3333,71,33,3,9,2,11,7,67,0.7273,0.3333,0.6667,8,67,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-aaea15e516ece43978cf98e09e52080478b1d39f,True,126,409487,0.3333,0.6667,0.5,0.75,32,13,10,4,3,3,1,18,0.6923,0.7,0.6667,1,18,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee,False,143,418863,1.0,1.0,1.0,0.375,116,74,7,8,3,2,1,99,0.8919,0.5714,1.0,8,99,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d,False,154,513909,0.375,0.5,0.625,0.1852,126,73,11,27,6,9,4,90,0.6301,0.4545,0.6,13,109,3
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,True,138,428894,0.3333,1.0,0.3333,0.75,17,6,4,4,3,3,1,12,0.3333,0.25,1.0,3,12,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-be7b9114cc9545e68fb0ee7bc63d7ec53d1a00ad,True,183,637019,1.0,1.0,1.0,0.3,60,28,4,10,3,21,9,29,0.6429,0.25,1.0,4,52,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-c11ba27509f733d7d280bdf661cbbe2e7a99df4c,True,121,399720,0.7143,0.7143,0.7143,0.4167,81,37,10,12,7,19,9,64,0.6757,0.3,1.0,10,65,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-ca3f6b1dbf2cd24d1537bfda43e788443ce03a0c,False,152,456580,0.2,1.0,0.8,0.3333,97,54,3,12,1,6,1,75,0.7778,0.6667,0.25,2,89,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-cc63a0eccfdd318e67c0a6edeffc7bf09b6025c0,True,150,376987,0.4,0.6667,0.4,0.6667,12,3,4,3,3,2,1,7,0.0,0.25,1.0,4,7,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,False,117,295269,0.4545,0.7143,0.2727,0.25,42,20,7,12,7,16,4,32,0.4,0.0,0.6667,6,33,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea,True,128,412253,0.25,0.6667,0.375,0.75,13,4,4,4,3,2,1,8,0.0,0.25,0.6667,0,8,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-dc496468b9e9fb73371f9606cdcdb0f8e12e70ca,True,181,640081,0.8333,0.625,0.3333,0.1818,42,15,12,11,8,4,2,16,0.2667,0.3333,1.0,5,17,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e1df74cbc1a1d1889428b3333a3b2405c4651993,True,183,637831,0.25,0.5,0.25,0.5,8,3,3,2,2,1,1,3,0.3333,0.3333,1.0,1,3,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e3c27e1817d68248043bd09d63cc31f3344a6f2c,False,143,419512,0.3333,0.5,1.0,0.3333,46,19,3,9,2,5,1,42,0.5263,0.3333,0.3333,8,42,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e52fa8d6ed1d23e36f2a86e5d3efe9aa057a1b0d,True,196,792745,1.0,0.5,1.0,0.1667,23,8,3,6,2,15,10,9,0.25,0.3333,1.0,1,18,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e6c0da61324a0c04026ffd1c031436ee2be9503a,False,184,704463,0.6667,0.6667,0.6667,0.125,71,42,3,16,3,4,1,67,0.619,0.0,1.0,9,67,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-edb324c3d9ec3b107bf947f00e38af99d05b3e16,False,122,411746,0.5,0.5,0.5,0.5,26,11,8,2,2,1,1,14,0.8182,0.75,1.0,1,14,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,True,143,439955,0.5,0.75,0.6667,0.4,85,36,6,10,4,6,1,64,0.7222,0.3333,0.75,9,75,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-f6509a537660ea2bce0e57958db762edd3a36702,True,175,612921,0.1667,0.5,0.1667,0.5,18,8,5,2,2,1,1,11,0.75,0.6,1.0,3,11,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-f6cc8c263dc00329786fa516049c60d4779c4a07,False,190,734994,0.3333,0.5,0.3333,0.125,38,14,4,8,2,18,9,32,0.4286,0.5,1.0,3,32,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,False,150,377064,0.6,0.75,0.8,0.3636,48,21,9,11,4,19,8,25,0.4762,0.5556,0.75,6,35,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042,True,149,368491,1.0,0.6667,1.0,0.1818,106,54,8,22,6,10,4,93,0.5926,0.25,1.0,12,94,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-007235446f85b1cbaef92664c3b3867517250f21,False,4399,23543620,0.5,0.3333,0.5,0.25,34,21,9,4,3,4,3,20,0.8095,0.6667,1.0,2,20,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-0415e422f12454db0c22316cf3eaa5088d6b6322,True,4160,22065058,0.5556,0.625,0.7778,0.2692,261,145,10,26,8,14,4,216,0.8207,0.2,0.7143,17,224,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-0ac7334939981cf85b9591ac295c3816954e287e,False,4449,23632929,1.0,0.8,1.0,0.3077,100,47,13,13,5,16,4,81,0.7234,0.6154,1.0,5,82,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-0cb341c926713bdfcbb490c69659a9b101df99eb,False,3290,18435575,1.0,0.5,1.0,0.3333,12,4,4,3,2,3,2,5,0.25,0.5,1.0,0,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-10123c046e21e1826098e485a4c2212865a49d9f,True,4119,21790624,1.0,0.5,1.0,0.1429,108,55,15,7,2,4,2,86,0.8727,0.8667,1.0,5,86,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-1316e6728a3ee2fc124e2ea0cc6a02044c87a144-v626ec2a48416b10a88641359a169d99e935ff037,False,4444,22774850,0.3333,1.0,0.3333,0.5,26,15,9,2,1,3,3,9,0.8667,0.8889,1.0,1,9,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-1330415d33a27594c948a36d9d7701f496229e9f,False,3796,19360469,1.0,0.5,1.0,0.25,23,8,9,4,2,3,3,10,0.5,0.7778,1.0,1,10,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348,True,5184,26710534,0.8,0.6667,0.8,0.2105,128,73,13,19,6,17,4,110,0.7397,0.5385,1.0,13,111,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-326fd1d7be87b03998dbc53bc706fdef90f5065c-v626ec2a48416b10a88641359a169d99e935ff037,True,4450,23605837,1.0,0.6,1.0,0.375,171,83,32,8,5,10,4,104,0.9036,0.8438,1.0,6,105,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,True,3341,18152947,0.1333,0.6667,0.2667,0.4,104,49,9,10,3,8,3,86,0.7959,0.6667,0.5,8,87,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,False,3900,19876759,1.0,0.6667,1.0,0.4444,153,77,43,9,6,9,4,90,0.8831,0.8605,1.0,5,91,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f,True,4435,22755630,1.0,0.5,1.0,0.25,25,12,4,4,2,5,2,15,0.6667,0.5,1.0,3,15,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-46a13210519461c7cec8d643bfbe750265775b41,True,3796,19367013,1.0,0.6667,1.0,0.1818,98,51,6,11,3,11,3,79,0.7843,0.5,1.0,8,79,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-4d0117b50dc8cdb91c94b537a4844776b224cd3d,False,5114,25828126,0.6667,0.4,1.0,0.25,96,47,19,12,5,12,4,65,0.7447,0.7368,0.6667,1,66,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-59d39dee5a8a66e5b8a18a9085a199d369b1fba8-v626ec2a48416b10a88641359a169d99e935ff037,False,4796,24431516,0.6667,0.4,0.6667,0.1818,48,23,9,11,5,15,5,32,0.5217,0.4444,0.5,3,36,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c,False,4439,22767390,0.5,0.5,0.5,0.0714,131,70,4,14,2,8,3,118,0.8,0.5,1.0,5,118,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-629dc432eb191ca479588a8c49205debb83e80e2,False,4821,24534848,1.0,0.5,0.0,0.0,8,1,2,1,2,6,3,5,0.0,0.0,0.0,,6,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-6a14edcf1ff010172fdbac622d0a474ed6af46de,True,3338,18609470,1.0,0.625,1.0,0.3125,139,68,9,16,8,9,4,101,0.7647,0.1111,1.0,5,113,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460-v626ec2a48416b10a88641359a169d99e935ff037,False,3891,19866656,0.2,0.5,0.0,0.0,11,4,2,3,2,4,2,6,0.25,0.0,0.0,,9,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3-v626ec2a48416b10a88641359a169d99e935ff037,True,4444,22781339,1.0,0.6,1.0,0.3333,189,106,25,18,10,19,4,118,0.8302,0.6,1.0,7,131,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-78b0d8c72637df1129fb6ff84fc49ef4b5ab1288,False,5935,29247953,0.8333,0.625,0.8333,0.3125,170,95,26,16,8,12,4,121,0.8316,0.6923,1.0,8,122,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-82185f232ae8974258397e121b3bc2ed0c3729ed-v626ec2a48416b10a88641359a169d99e935ff037,False,4446,22795457,0.5,1.0,0.75,0.5,94,48,7,6,2,6,3,78,0.875,0.7143,0.6667,1,78,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-87a593518b6ce94624f6c28516ce38cc30cbea5a,False,4034,11397512,1.0,0.6667,1.0,0.2,30,11,7,10,3,13,6,21,0.0909,0.5714,0.5,5,21,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-89f0432ad5dc70f1f6a30ec3a8363d548371a718,False,4400,23543735,0.1667,0.5,0.1667,0.5,13,5,3,2,2,2,2,7,0.6,0.3333,1.0,1,7,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-96019ce0be7a2c8e36363f359eb7c943b41dde70,True,3905,19897373,1.0,0.6667,1.0,0.4,55,24,8,5,3,5,3,37,0.7917,0.625,1.0,9,37,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,False,5045,25496642,1.0,0.3333,1.0,0.25,69,35,6,4,3,3,2,59,0.8857,0.5,1.0,7,59,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-ac2fb2f9b4fd1896b554d3011df23d3d71295779,True,3807,19417735,0.75,1.0,0.75,0.375,89,40,10,8,3,4,2,73,0.8,0.7,1.0,11,73,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277,False,5045,25497168,1.0,1.0,1.0,0.6,91,46,12,10,6,5,3,71,0.7826,0.5,1.0,7,71,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6,False,4400,23537606,0.8,0.8,1.0,0.625,75,38,12,8,5,6,3,57,0.7895,0.5833,0.8,9,57,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504-v626ec2a48416b10a88641359a169d99e935ff037,False,3340,18151549,0.8,0.8,1.0,0.5,191,108,12,10,5,9,4,176,0.9074,0.5833,0.8,14,177,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-bb69574e02bd62e5ccd3cebb25e1c992641afb2a,False,3796,19360348,0.6667,0.6667,1.0,0.75,14,5,5,4,3,4,3,8,0.2,0.4,0.6667,1,8,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,True,3795,19368557,0.625,0.7143,0.75,0.24,186,102,20,25,7,12,4,151,0.7549,0.65,0.8333,25,160,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-c335534e02de143508ebebc7341021d7f8656e8f,True,5958,29333909,1.0,0.75,1.0,0.375,110,57,7,8,4,10,4,95,0.8596,0.4286,1.0,8,98,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-c782838c3a174fdff80cafd8cd3b1aa4dae8beb2,False,4830,24559953,1.0,0.75,1.0,0.3529,206,109,23,17,8,13,4,134,0.844,0.6522,1.0,5,139,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-db89206db6c2969266e664c7c0fb51b70e958b64,False,4160,22065755,1.0,0.8,1.0,0.8,218,130,37,5,5,9,4,139,0.9615,0.8649,1.0,1,144,3
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-dd3977957a67bedaf604ad6ca255ba8c7b6704e9,False,3888,19841825,0.25,0.5,0.25,0.3333,15,4,3,3,2,2,2,11,0.25,0.3333,1.0,6,11,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540-v626ec2a48416b10a88641359a169d99e935ff037,False,3888,19848556,0.875,0.875,0.875,0.5,186,96,27,14,8,11,4,141,0.8542,0.7037,1.0,2,142,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186,False,5934,29227249,1.0,0.5,1.0,0.3333,33,16,11,3,2,3,3,18,0.8125,0.8182,1.0,1,18,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12,True,4830,24561713,1.0,0.6667,0.0,0.0,83,37,3,13,3,10,3,76,0.6486,0.0,0.0,,77,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf,True,5112,25824832,0.4,0.6667,0.2,0.0833,66,33,7,12,3,6,3,58,0.6364,0.5714,1.0,9,58,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4,False,3807,19418313,0.75,0.6,1.0,0.25,204,115,8,16,5,11,4,182,0.8609,0.375,0.75,11,183,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,667,946019,0.5,0.5,1.0,0.25,43,27,4,8,2,4,4,35,0.7037,0.5,0.5,3,35,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273-v8717e18970bcdc4e0d2cea3b1527752b21e74866,False,606,819596,1.0,1.0,1.0,0.5,10,3,3,2,1,1,1,5,0.3333,0.6667,1.0,0,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,687,993323,1.0,0.2,1.0,0.1176,94,47,11,17,10,14,6,67,0.6383,0.0909,1.0,4,67,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,False,674,963070,0.1667,0.5,0.1667,0.2,26,14,5,5,2,9,4,17,0.6429,0.6,1.0,0,17,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,False,616,859827,1.0,0.5,1.0,0.4286,67,32,8,7,6,14,4,57,0.7812,0.25,1.0,6,58,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,True,660,930429,1.0,0.5,1.0,0.3333,12,5,4,3,2,4,4,5,0.4,0.5,1.0,1,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,True,612,859126,1.0,0.3333,1.0,0.125,56,34,7,8,3,8,6,33,0.7647,0.5714,1.0,0,33,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-111347e9583372e8ef91c82e0612ea437ae3a9c9-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,False,612,859111,0.8,1.0,0.8,0.3636,41,21,9,11,4,6,6,28,0.4762,0.5556,1.0,1,28,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,671,973702,1.0,0.5,1.0,0.0312,118,63,8,32,2,17,7,55,0.4921,0.75,1.0,1,62,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,True,653,921030,0.5,0.5,0.5,0.5,15,5,7,2,2,2,2,7,0.6,0.7143,1.0,2,7,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,False,649,898698,1.0,1.0,1.0,0.375,70,40,7,8,3,7,4,54,0.8,0.5714,1.0,3,54,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,673,960799,0.6667,0.6667,0.6667,0.5,40,21,6,4,3,4,4,30,0.8095,0.5,1.0,1,30,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,True,649,898578,0.25,1.0,1.0,0.6667,20,8,2,6,1,6,4,15,0.25,0.5,0.25,1,15,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,649,910360,1.0,1.0,0.75,0.375,84,46,11,8,4,10,3,33,0.8261,0.6364,1.0,1,33,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,688,995999,1.0,1.0,1.0,1.0,13,8,2,1,1,2,2,8,0.875,0.5,1.0,1,8,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,688,996378,0.5,0.5,0.5,0.5,29,15,7,2,2,4,3,16,0.8667,0.7143,1.0,3,16,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,False,650,904125,0.6667,1.0,1.0,0.5,53,33,8,12,4,12,4,34,0.6364,0.5,0.6667,0,34,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-30bc73a1395fba2300087c7f307e54bb5372b60a-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,False,622,866464,1.0,0.5714,1.0,0.2222,68,44,8,18,7,8,4,48,0.5909,0.125,1.0,3,49,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2-v13642507b4fc1f8d234172bf8129942da2c2ca26,False,649,910836,1.0,0.5,1.0,0.2857,91,53,13,7,4,11,4,69,0.8679,0.6923,1.0,3,70,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,671,959307,1.0,0.6667,1.0,0.5,29,7,15,4,3,6,3,11,0.4286,0.8,1.0,0,11,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,True,610,848030,1.0,0.2,1.0,0.1111,43,21,7,9,5,9,6,24,0.5714,0.2857,1.0,1,24,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,True,672,974177,0.3333,0.5,0.3333,0.3333,20,5,11,3,2,5,4,6,0.4,0.8182,1.0,4,6,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a,False,649,900485,0.5,0.3333,0.5,0.0714,38,19,4,14,3,9,3,32,0.2632,0.25,0.0,11,34,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-427f1f4eddfc54735ca451779d4f95bf683d1b0e-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,True,669,973820,0.5,0.5,0.5,0.3333,24,14,5,3,2,5,5,15,0.7857,0.6,1.0,3,15,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,True,609,838000,0.5,0.5,0.5,0.5,15,4,7,2,2,4,3,5,0.5,0.7143,1.0,0,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,691,1002426,1.0,0.5,1.0,0.2,37,22,5,5,2,4,4,17,0.7727,0.6,1.0,5,17,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,671,958515,0.3333,0.5,0.3333,0.5,10,3,3,2,2,5,3,1,0.3333,0.3333,1.0,0,1,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,True,679,982342,0.375,0.5,0.375,0.2143,140,80,11,14,6,16,4,86,0.825,0.4545,1.0,3,109,1
